2024-05-31-13:20:09, 4732.180, 2135.550, 3.9, 0.054, 0.644, 9.153, -2.794, -1.878, -0.305
2024-05-31-13:20:09, 4732.180, 2135.550, 3.9, 0.065, 0.627, 9.141, -2.870, -2.000, -0.412
2024-05-31-13:20:09, 4732.180, 2135.550, 3.9, 0.047, 0.639, 9.141, -2.779, -1.969, -0.397
2024-05-31-13:20:09, 4732.180, 2135.550, 3.9, 0.083, 0.315, 9.114, -2.794, -1.924, -0.351
2024-05-31-13:20:09, 4732.180, 2135.550, 3.9, 0.075, 0.618, 9.181, -2.809, -2.076, -0.397
2024-05-31-13:20:09, 4732.179, 2135.550, 9.3, 0.048, 0.660, 9.160, -2.718, -1.924, -0.397
2024-05-31-13:20:10, 4732.179, 2135.550, 9.3, 0.080, 0.631, 9.084, -2.809, -1.985, -0.336
2024-05-31-13:20:10, 4732.179, 2135.550, 9.3, 0.060, 0.675, 9.141, -2.733, -1.863, -0.351
2024-05-31-13:20:10, 4732.179, 2135.550, 9.3, 0.049, 0.654, 9.146, -2.901, -1.863, -0.336
2024-05-31-13:20:10, 4732.179, 2135.550, 9.3, 0.083, 0.603, 9.197, -2.763, -1.954, -0.443
2024-05-31-13:20:10, 4732.179, 2135.550, 9.3, 0.060, 0.622, 9.200, -2.763, -1.878, -0.382
2024-05-31-13:20:10, 4732.179, 2135.550, 9.3, 0.065, 0.640, 8.890, -2.702, -1.969, -0.397
2024-05-31-13:20:10, 4732.179, 2135.550, 9.3, 0.071, 0.634, 9.157, -2.779, -1.939, -0.427
2024-05-31-13:20:10, 4732.179, 2135.550, 9.3, 0.042, 0.631, 9.165, -2.779, -2.046, -0.382
2024-05-31-13:20:10, 4732.179, 2135.550, 9.3, 0.040, 0.622, 9.177, -2.855, -1.893, -0.412
2024-05-31-13:20:10, 4732.179, 2135.550, 5.0, 0.101, 0.608, 9.142, -2.916, -1.939, -0.412
2024-05-31-13:20:10, 4732.179, 2135.550, 5.0, 0.048, 0.631, 9.121, -2.702, -1.847, -0.351
2024-05-31-13:20:10, 4732.179, 2135.550, 5.0, 0.057, 0.627, 9.145, -2.824, -1.817, -0.382
2024-05-31-13:20:10, 4732.179, 2135.550, 5.0, 0.043, 0.630, 9.160, -2.916, -2.015, -0.443
2024-05-31-13:20:10, 4732.179, 2135.549, 9.3, 0.090, 0.646, 9.145, -2.748, -1.924, -0.427
2024-05-31-13:20:11, 4732.179, 2135.549, 9.3, 0.069, 0.627, 9.151, -2.824, -1.893, -0.397
2024-05-31-13:20:11, 4732.179, 2135.549, 9.3, 0.045, 0.644, 9.142, -2.824, -1.908, -0.351
2024-05-31-13:20:11, 4732.179, 2135.549, 9.3, 0.054, 0.306, 9.166, -2.840, -1.908, -0.412
2024-05-31-13:20:11, 4732.179, 2135.549, 1.1, 0.063, 0.633, 9.161, -2.824, -1.954, -0.382
2024-05-31-13:20:11, 4732.179, 2135.549, 1.1, 0.059, 0.611, 9.121, -2.748, -1.878, -0.321
2024-05-31-13:20:11, 4732.179, 2135.549, 1.1, 0.047, 0.644, 9.163, -2.733, -1.924, -0.427
2024-05-31-13:20:11, 4732.179, 2135.549, 1.1, 0.095, 0.617, 9.158, -2.763, -1.939, -0.351
2024-05-31-13:20:11, 4732.179, 2135.549, 1.1, 0.077, 0.613, 9.145, -2.885, -1.802, -0.321
2024-05-31-13:20:11, 4732.179, 2135.549, 1.1, 0.074, 0.605, 9.163, -2.794, -2.000, -0.458
2024-05-31-13:20:11, 4732.179, 2135.549, 1.1, 0.067, 0.634, 9.159, -2.763, -1.954, -0.321
2024-05-31-13:20:11, 4732.179, 2135.549, 1.1, 0.087, 0.640, 9.155, -2.870, -1.924, -0.458
2024-05-31-13:20:11, 4732.179, 2135.549, 1.1, 0.066, 0.310, 9.140, -2.870, -1.954, -0.351
2024-05-31-13:20:11, 4732.179, 2135.549, 1.1, 0.062, 0.606, 9.128, -2.885, -1.985, -0.366
2024-05-31-13:20:11, 4732.179, 2135.549, 9.3, 0.049, 0.645, 8.902, -2.748, -1.939, -0.427
2024-05-31-13:20:12, 4732.179, 2135.549, 9.3, 0.096, 0.631, 9.167, -2.840, -1.893, -0.458
2024-05-31-13:20:12, 4732.179, 2135.549, 9.3, 0.080, 0.640, 9.182, -2.824, -1.863, -0.382
2024-05-31-13:20:12, 4732.179, 2135.549, 9.3, 0.062, 0.619, 9.127, -2.809, -1.893, -0.412
2024-05-31-13:20:12, 4732.179, 2135.549, 2.2, 0.091, 0.640, 9.141, -2.748, -1.863, -0.443
2024-05-31-13:20:12, 4732.179, 2135.549, 2.2, 0.037, 0.612, 9.177, -2.840, -1.908, -0.366
2024-05-31-13:20:12, 4732.179, 2135.549, 2.2, 0.063, 0.655, 9.128, -2.855, -1.954, -0.458
2024-05-31-13:20:12, 4732.179, 2135.549, 2.2, 0.050, 0.585, 9.148, -2.794, -1.939, -0.290
2024-05-31-13:20:12, 4732.179, 2135.549, 2.2, 0.060, 0.637, 9.129, -2.931, -1.847, -0.443
2024-05-31-13:20:12, 4732.179, 2135.549, 2.2, 0.025, 0.646, 9.161, -2.885, -1.969, -0.366
2024-05-31-13:20:12, 4732.179, 2135.549, 2.2, 0.048, 0.630, 9.136, -2.885, -1.908, -0.489
2024-05-31-13:20:12, 4732.179, 2135.549, 2.2, 0.063, 0.335, 9.112, -2.809, -1.924, -0.351
2024-05-31-13:20:12, 4732.179, 2135.549, 2.2, 0.044, 0.612, 9.160, -2.794, -1.908, -0.458
2024-05-31-13:20:12, 4732.179, 2135.549, 2.2, 0.078, 0.617, 9.129, -2.855, -1.969, -0.397
2024-05-31-13:20:12, 4732.179, 2135.549, 2.2, 0.078, 0.637, 9.161, -2.702, -1.954, -0.443
2024-05-31-13:20:12, 4732.178, 2135.549, 9.3, 0.053, 0.600, 9.154, -2.824, -1.847, -0.412
2024-05-31-13:20:12, 4732.178, 2135.549, 9.3, 0.069, 0.609, 9.200, -2.870, -1.924, -0.351
2024-05-31-13:20:13, 4732.178, 2135.549, 9.3, 0.045, 0.631, 9.160, -2.885, -1.985, -0.382
2024-05-31-13:20:13, 4732.178, 2135.549, 9.3, 0.068, 0.643, 9.131, -2.916, -1.847, -0.397
2024-05-31-13:20:13, 4732.178, 2135.549, 2.0, 0.060, 0.651, 9.118, -2.779, -1.878, -0.412
2024-05-31-13:20:13, 4732.178, 2135.549, 2.0, 0.084, 0.655, 9.115, -2.733, -1.832, -0.397
2024-05-31-13:20:13, 4732.178, 2135.549, 2.0, 0.040, 0.622, 9.182, -2.733, -1.863, -0.382
2024-05-31-13:20:13, 4732.178, 2135.549, 2.0, 0.031, 0.640, 9.176, -2.702, -1.863, -0.443
2024-05-31-13:20:13, 4732.178, 2135.549, 2.0, 0.068, 0.617, 9.164, -2.794, -1.954, -0.382
2024-05-31-13:20:13, 4732.178, 2135.549, 2.0, 0.047, 0.607, 9.153, -2.748, -1.817, -0.443
2024-05-31-13:20:13, 4732.178, 2135.549, 2.0, 0.066, 0.639, 9.124, -2.855, -1.893, -0.427
2024-05-31-13:20:13, 4732.178, 2135.549, 2.0, 0.056, 0.614, 9.145, -2.779, -1.954, -0.321
2024-05-31-13:20:13, 4732.178, 2135.549, 2.0, 0.059, 0.622, 9.146, -2.763, -1.985, -0.382
2024-05-31-13:20:13, 4732.178, 2135.549, 2.0, 0.084, 0.615, 9.172, -2.794, -1.954, -0.382
2024-05-31-13:20:13, 4732.178, 2135.549, 2.0, 0.038, 0.642, 9.157, -2.733, -1.908, -0.351
2024-05-31-13:20:13, 4732.177, 2135.549, 9.3, 0.028, 0.654, 9.091, -2.840, -1.939, -0.351
2024-05-31-13:20:14, 4732.177, 2135.549, 9.3, 0.044, 0.608, 9.184, -2.870, -1.878, -0.382
2024-05-31-13:20:14, 4732.177, 2135.549, 9.3, 0.049, 0.643, 9.139, -2.901, -1.939, -0.397
2024-05-31-13:20:14, 4732.177, 2135.549, 9.3, 0.072, 0.631, 9.166, -2.885, -1.969, -0.397
2024-05-31-13:20:14, 4732.177, 2135.549, 1.1, 0.026, 0.608, 9.142, -2.748, -1.939, -0.458
2024-05-31-13:20:14, 4732.177, 2135.549, 1.1, 0.060, 0.668, 9.165, -2.855, -1.969, -0.443
2024-05-31-13:20:14, 4732.177, 2135.549, 1.1, 0.053, 0.597, 9.123, -2.901, -1.985, -0.412
2024-05-31-13:20:14, 4732.177, 2135.549, 1.1, 0.069, 0.314, 9.153, -2.824, -2.031, -0.504
2024-05-31-13:20:14, 4732.177, 2135.549, 1.1, 0.041, 0.646, 9.129, -2.855, -1.878, -0.382
2024-05-31-13:20:14, 4732.177, 2135.549, 1.1, 0.098, 0.633, 9.125, -2.855, -2.000, -0.366
2024-05-31-13:20:14, 4732.177, 2135.549, 1.1, 0.077, 0.608, 9.114, -2.718, -1.985, -0.382
2024-05-31-13:20:14, 4732.177, 2135.549, 1.1, 0.049, 0.617, 9.187, -2.870, -1.863, -0.412
2024-05-31-13:20:14, 4732.177, 2135.549, 1.1, 0.020, 0.620, 9.131, -2.672, -1.878, -0.427
2024-05-31-13:20:14, 4732.177, 2135.549, 1.1, 0.037, 0.631, 9.115, -2.763, -1.924, -0.443
2024-05-31-13:20:14, 4732.177, 2135.549, 1.1, 0.069, 0.631, 9.167, -2.779, -1.893, -0.397
2024-05-31-13:20:14, 4732.177, 2135.548, 9.3, 0.060, 0.625, 9.109, -2.840, -1.924, -0.473
2024-05-31-13:20:15, 4732.177, 2135.548, 9.3, 0.087, 0.601, 9.164, -2.794, -1.969, -0.366
2024-05-31-13:20:15, 4732.177, 2135.548, 9.3, 0.044, 0.626, 9.115, -2.870, -2.000, -0.351
2024-05-31-13:20:15, 4732.177, 2135.548, 9.3, 0.042, 0.599, 9.139, -2.916, -1.878, -0.427
2024-05-31-13:20:15, 4732.177, 2135.548, 9.3, 0.061, 0.611, 9.155, -2.840, -2.015, -0.397
2024-05-31-13:20:15, 4732.177, 2135.548, 9.3, 0.059, 0.617, 9.112, -2.855, -1.908, -0.305
2024-05-31-13:20:15, 4732.177, 2135.548, 9.3, 0.065, 0.332, 9.254, -2.748, -1.924, -0.382
2024-05-31-13:20:15, 4732.177, 2135.548, 9.3, 0.074, 0.619, 9.129, -2.870, -1.924, -0.427
2024-05-31-13:20:15, 4732.177, 2135.548, 9.3, 0.071, 0.644, 9.176, -2.824, -1.847, -0.397
2024-05-31-13:20:15, 4732.177, 2135.548, 1.5, 0.053, 0.628, 9.147, -2.809, -1.802, -0.443
2024-05-31-13:20:15, 4732.177, 2135.548, 1.5, 0.049, 0.605, 9.133, -2.763, -1.985, -0.412
2024-05-31-13:20:15, 4732.177, 2135.548, 1.5, 0.036, 0.601, 9.142, -2.824, -1.893, -0.382
2024-05-31-13:20:15, 4732.177, 2135.548, 1.5, 0.054, 0.316, 9.130, -2.840, -1.954, -0.351
2024-05-31-13:20:15, 4732.176, 2135.548, 9.3, 0.097, 0.602, 9.159, -2.641, -2.000, -0.351
2024-05-31-13:20:16, 4732.176, 2135.548, 9.3, 0.061, 0.643, 9.143, -2.748, -1.924, -0.366
2024-05-31-13:20:16, 4732.176, 2135.548, 9.3, 0.061, 0.644, 9.153, -2.916, -1.893, -0.382
2024-05-31-13:20:16, 4732.176, 2135.548, 2.2, 0.045, 0.646, 9.145, -2.763, -1.924, -0.412
2024-05-31-13:20:16, 4732.176, 2135.548, 2.2, 0.059, 0.618, 9.161, -2.794, -1.908, -0.504
2024-05-31-13:20:16, 4732.176, 2135.548, 2.2, 0.077, 0.624, 9.141, -2.718, -2.000, -0.427
2024-05-31-13:20:16, 4732.176, 2135.548, 2.2, 0.074, 0.585, 9.103, -2.779, -1.908, -0.351
2024-05-31-13:20:16, 4732.176, 2135.548, 2.2, 0.059, 0.651, 9.146, -2.916, -1.969, -0.412
2024-05-31-13:20:16, 4732.176, 2135.548, 2.2, 0.065, 0.637, 9.091, -2.809, -1.939, -0.351
2024-05-31-13:20:16, 4732.176, 2135.548, 2.2, 0.043, 0.637, 9.136, -2.748, -1.939, -0.366
2024-05-31-13:20:16, 4732.176, 2135.548, 2.2, 0.054, 0.638, 9.142, -2.962, -1.954, -0.458
2024-05-31-13:20:16, 4732.176, 2135.548, 2.2, 0.072, 0.607, 9.137, -2.718, -2.015, -0.366
2024-05-31-13:20:16, 4732.176, 2135.548, 2.2, 0.020, 0.906, 9.167, -2.916, -1.817, -0.351
2024-05-31-13:20:16, 4732.176, 2135.548, 2.2, 0.087, 0.651, 9.181, -2.901, -1.863, -0.351
2024-05-31-13:20:16, 4732.176, 2135.548, 9.3, 0.043, 0.636, 9.175, -2.840, -1.908, -0.366
2024-05-31-13:20:17, 4732.176, 2135.548, 9.3, 0.038, 0.615, 9.124, -2.794, -1.786, -0.473
2024-05-31-13:20:17, 4732.176, 2135.548, 9.3, 0.060, 0.642, 9.179, -2.885, -1.893, -0.351
2024-05-31-13:20:17, 4732.176, 2135.548, 9.3, 0.062, 0.630, 9.092, -2.809, -1.985, -0.382
2024-05-31-13:20:17, 4732.176, 2135.548, 1.2, 0.044, 0.600, 9.143, -2.748, -1.817, -0.351
2024-05-31-13:20:17, 4732.176, 2135.548, 1.2, 0.057, 0.618, 9.104, -2.748, -1.908, -0.275
2024-05-31-13:20:17, 4732.176, 2135.548, 1.2, 0.097, 0.632, 9.146, -2.733, -1.908, -0.382
2024-05-31-13:20:17, 4732.176, 2135.548, 1.2, 0.063, 0.662, 9.143, -2.824, -1.802, -0.336
2024-05-31-13:20:17, 4732.176, 2135.548, 1.2, 0.066, 0.648, 9.127, -2.840, -2.031, -0.412
2024-05-31-13:20:17, 4732.176, 2135.548, 1.2, 0.037, 0.622, 9.176, -2.779, -1.954, -0.473
2024-05-31-13:20:17, 4732.176, 2135.548, 1.2, 0.043, 0.620, 9.165, -2.672, -1.771, -0.366
2024-05-31-13:20:17, 4732.176, 2135.548, 1.2, 0.050, 0.649, 9.172, -2.794, -1.985, -0.382
2024-05-31-13:20:17, 4732.176, 2135.548, 1.2, 0.022, 0.651, 9.164, -2.565, -1.847, -0.427
2024-05-31-13:20:17, 4732.176, 2135.548, 1.2, 0.067, 0.621, 9.175, -2.809, -1.969, -0.473
2024-05-31-13:20:17, 4732.176, 2135.548, 1.2, 0.067, 0.607, 9.127, -2.931, -1.969, -0.473
2024-05-31-13:20:17, 4732.176, 2135.548, 9.3, 0.079, 0.646, 9.133, -2.794, -1.863, -0.427
2024-05-31-13:20:18, 4732.176, 2135.548, 9.3, 0.085, 0.634, 9.142, -2.733, -2.000, -0.534
2024-05-31-13:20:18, 4732.176, 2135.548, 9.3, 0.051, 0.632, 9.181, -2.779, -1.954, -0.443
2024-05-31-13:20:18, 4732.176, 2135.548, 9.3, 0.023, 0.614, 9.141, -2.824, -1.939, -0.504
2024-05-31-13:20:18, 4732.176, 2135.548, 1.6, 0.042, 0.624, 9.133, -2.763, -1.924, -0.397
2024-05-31-13:20:18, 4732.176, 2135.548, 1.6, 0.068, 0.646, 9.155, -2.916, -1.939, -0.366
2024-05-31-13:20:18, 4732.176, 2135.548, 1.6, 0.068, 0.644, 9.145, -2.840, -2.015, -0.412
2024-05-31-13:20:18, 4732.176, 2135.548, 1.6, 0.061, 0.590, 9.146, -2.855, -1.908, -0.397
2024-05-31-13:20:18, 4732.176, 2135.548, 1.6, 0.048, 0.627, 9.157, -2.794, -1.908, -0.305
2024-05-31-13:20:18, 4732.176, 2135.548, 1.6, 0.083, 0.605, 9.164, -2.748, -1.939, -0.427
2024-05-31-13:20:18, 4732.176, 2135.548, 1.6, 0.062, 0.619, 9.153, -2.763, -1.802, -0.366
2024-05-31-13:20:18, 4732.176, 2135.548, 1.6, 0.092, 0.666, 9.127, -2.840, -1.908, -0.366
2024-05-31-13:20:18, 4732.176, 2135.548, 1.6, 0.069, 0.606, 9.159, -2.580, -1.878, -0.412
2024-05-31-13:20:18, 4732.176, 2135.548, 1.6, 0.073, 0.646, 9.123, -2.840, -1.908, -0.458
2024-05-31-13:20:18, 4732.176, 2135.548, 1.6, 0.068, 0.621, 9.147, -2.870, -1.924, -0.382
2024-05-31-13:20:18, 4732.175, 2135.547, 9.3, 0.047, 0.632, 9.157, -2.779, -1.954, -0.382
2024-05-31-13:20:19, 4732.175, 2135.547, 9.3, 0.119, 0.622, 9.103, -2.718, -1.863, -0.489
2024-05-31-13:20:19, 4732.175, 2135.547, 9.3, 0.017, 0.611, 9.135, -2.947, -1.969, -0.382
2024-05-31-13:20:19, 4732.175, 2135.547, 9.3, 0.018, 0.657, 9.090, -2.702, -1.817, -0.366
2024-05-31-13:20:19, 4732.175, 2135.547, 2.1, 0.047, 0.609, 9.165, -2.901, -1.954, -0.336
2024-05-31-13:20:19, 4732.175, 2135.547, 2.1, 0.091, 0.650, 9.079, -2.809, -1.908, -0.443
2024-05-31-13:20:19, 4732.175, 2135.547, 2.1, 0.036, 0.637, 9.176, -2.824, -1.847, -0.382
2024-05-31-13:20:19, 4732.175, 2135.547, 2.1, 0.069, 0.626, 9.142, -2.855, -2.015, -0.382
2024-05-31-13:20:19, 4732.175, 2135.547, 2.1, 0.065, 0.650, 9.153, -2.779, -1.908, -0.321
2024-05-31-13:20:19, 4732.175, 2135.547, 2.1, 0.080, 0.636, 9.124, -2.718, -1.954, -0.443
2024-05-31-13:20:19, 4732.175, 2135.547, 2.1, 0.044, 0.631, 9.201, -2.733, -1.863, -0.351
2024-05-31-13:20:19, 4732.175, 2135.547, 2.1, 0.080, 0.663, 9.171, -2.779, -1.863, -0.427
2024-05-31-13:20:19, 4732.175, 2135.547, 2.1, 0.072, 0.590, 9.154, -2.672, -1.969, -0.489
2024-05-31-13:20:19, 4732.175, 2135.547, 2.1, 0.045, 0.634, 9.121, -2.809, -1.924, -0.427
2024-05-31-13:20:19, 4732.175, 2135.547, 2.1, 0.072, 0.648, 9.161, -2.824, -2.000, -0.397
2024-05-31-13:20:19, 4732.175, 2135.547, 9.3, 0.071, 0.645, 9.172, -2.855, -1.908, -0.397
2024-05-31-13:20:20, 4732.175, 2135.547, 9.3, 0.048, 0.602, 9.102, -2.702, -1.954, -0.443
2024-05-31-13:20:20, 4732.175, 2135.547, 9.3, 0.091, 0.628, 9.179, -2.779, -1.893, -0.321
2024-05-31-13:20:20, 4732.175, 2135.547, 9.3, 0.053, 0.634, 9.136, -2.702, -1.924, -0.443
2024-05-31-13:20:20, 4732.175, 2135.547, 9.3, 0.042, 0.618, 9.125, -2.794, -2.000, -0.458
2024-05-31-13:20:20, 4732.175, 2135.547, 9.3, 0.083, 0.625, 9.135, -2.855, -1.893, -0.321
2024-05-31-13:20:20, 4732.175, 2135.547, 9.3, 0.075, 0.638, 9.179, -2.916, -1.893, -0.336
2024-05-31-13:20:20, 4732.175, 2135.547, 9.3, 0.067, 0.667, 9.122, -2.824, -1.893, -0.366
2024-05-31-13:20:20, 4732.175, 2135.547, 9.3, 0.080, 0.618, 9.173, -2.733, -1.832, -0.489
2024-05-31-13:20:20, 4732.175, 2135.547, 9.3, 0.093, 0.625, 9.129, -2.840, -1.924, -0.443
2024-05-31-13:20:20, 4732.175, 2135.547, 1.7, 0.051, 0.615, 9.125, -2.840, -1.893, -0.412
2024-05-31-13:20:20, 4732.175, 2135.547, 1.7, 0.083, 0.637, 9.182, -2.702, -1.985, -0.366
2024-05-31-13:20:20, 4732.175, 2135.547, 1.7, 0.063, 0.646, 9.121, -2.687, -1.893, -0.397
2024-05-31-13:20:20, 4732.175, 2135.547, 1.7, 0.069, 0.636, 9.173, -2.885, -1.893, -0.427
2024-05-31-13:20:20, 4732.175, 2135.547, 1.7, 0.032, 0.622, 9.094, -2.779, -1.969, -0.412
2024-05-31-13:20:20, 4732.174, 2135.547, 9.3, 0.060, 0.612, 9.140, -2.855, -1.847, -0.397
2024-05-31-13:20:21, 4732.174, 2135.547, 9.3, 0.048, 0.637, 9.152, -2.779, -1.954, -0.336
2024-05-31-13:20:21, 4732.174, 2135.547, 9.3, 0.069, 0.632, 9.134, -2.840, -1.878, -0.534
2024-05-31-13:20:21, 4732.174, 2135.547, 9.3, 0.073, 0.655, 9.136, -2.794, -1.954, -0.397
2024-05-31-13:20:21, 4732.174, 2135.547, 1.2, 0.062, 0.613, 9.151, -2.656, -2.046, -0.473
2024-05-31-13:20:21, 4732.174, 2135.547, 1.2, 0.055, 0.666, 9.159, -2.840, -2.015, -0.397
2024-05-31-13:20:21, 4732.174, 2135.547, 1.2, 0.066, 0.615, 9.170, -2.687, -1.985, -0.382
2024-05-31-13:20:21, 4732.174, 2135.547, 1.2, 0.071, 0.630, 9.172, -2.870, -1.939, -0.321
2024-05-31-13:20:21, 4732.174, 2135.547, 1.2, 0.048, 0.681, 9.161, -2.855, -1.802, -0.397
2024-05-31-13:20:21, 4732.174, 2135.547, 1.2, 0.085, 0.628, 9.153, -2.794, -1.939, -0.397
2024-05-31-13:20:21, 4732.174, 2135.547, 1.2, 0.090, 0.639, 9.163, -2.809, -1.969, -0.397
2024-05-31-13:20:21, 4732.174, 2135.547, 1.2, 0.101, 0.632, 9.159, -2.763, -1.878, -0.427
2024-05-31-13:20:21, 4732.174, 2135.547, 1.2, 0.063, 0.664, 9.140, -2.733, -1.817, -0.458
2024-05-31-13:20:21, 4732.174, 2135.547, 1.2, 0.057, 0.631, 9.483, -2.931, -1.832, -0.412
2024-05-31-13:20:21, 4732.174, 2135.547, 1.2, 0.060, 0.660, 9.177, -2.779, -2.015, -0.443
2024-05-31-13:20:21, 4732.174, 2135.546, 9.3, 0.016, 0.660, 9.124, -2.962, -1.863, -0.397
2024-05-31-13:20:22, 4732.174, 2135.546, 9.3, 0.040, 0.622, 9.149, -2.733, -1.847, -0.366
2024-05-31-13:20:22, 4732.174, 2135.546, 9.3, 0.036, 0.630, 9.122, -2.702, -1.939, -0.321
2024-05-31-13:20:22, 4732.174, 2135.546, 9.3, 0.059, 0.608, 9.086, -2.870, -1.725, -0.366
2024-05-31-13:27:15, 4732.163, 2135.522, 0.8, 0.071, 0.640, 9.133, -2.626, -2.122, -0.321
2024-05-31-13:27:16, 4732.163, 2135.522, 1.1, 0.099, 0.690, 9.145, -2.687, -2.015, -0.458
2024-05-31-13:27:16, 4732.163, 2135.522, 1.1, 0.063, 0.632, 9.091, -2.656, -2.000, -0.473
2024-05-31-13:27:17, 4732.163, 2135.522, 1.1, 0.068, 0.631, 9.099, -2.519, -1.954, -0.504
2024-05-31-13:27:17, 4732.163, 2135.522, 1.1, 0.059, 0.642, 9.125, -2.656, -2.107, -0.305
2024-05-31-13:27:17, 4732.163, 2135.522, 1.1, 0.083, 0.654, 9.099, -2.580, -2.076, -0.321
2024-05-31-13:27:17, 4732.163, 2135.522, 1.1, 0.032, 0.638, 9.100, -2.580, -2.061, -0.382
2024-05-31-13:27:17, 4732.163, 2135.522, 1.1, 0.098, 0.649, 9.105, -2.565, -1.985, -0.290
2024-05-31-13:27:17, 4732.163, 2135.521, 11.1, 0.105, 0.664, 9.123, -2.687, -2.107, -0.443
2024-05-31-13:27:17, 4732.163, 2135.521, 11.1, 0.050, 0.638, 9.052, -2.641, -2.122, -0.336
2024-05-31-13:27:17, 4732.163, 2135.521, 11.1, 0.053, 0.661, 9.079, -2.580, -2.168, -0.443
2024-05-31-13:27:17, 4732.163, 2135.521, 11.1, 0.075, 0.630, 9.497, -2.427, -1.969, -0.427
2024-05-31-13:27:17, 4732.163, 2135.521, 0.4, 0.050, 0.651, 9.063, -2.626, -2.122, -0.427
2024-05-31-13:27:17, 4732.163, 2135.521, 0.4, 0.057, 0.655, 9.073, -2.794, -2.061, -0.366
2024-05-31-13:27:17, 4732.163, 2135.521, 0.4, 0.032, 0.615, 9.086, -2.565, -2.000, -0.427
2024-05-31-13:27:17, 4732.163, 2135.521, 0.4, 0.043, 0.631, 9.092, -2.672, -2.122, -0.443
2024-05-31-13:27:18, 4732.163, 2135.521, 0.4, 0.053, 0.654, 9.109, -2.672, -1.969, -0.382
2024-05-31-13:27:18, 4732.163, 2135.521, 0.4, 0.087, 0.696, 9.135, -2.611, -2.046, -0.397
2024-05-31-13:27:18, 4732.163, 2135.521, 0.4, 0.090, 0.640, 9.082, -2.626, -2.092, -0.443
2024-05-31-13:27:18, 4732.163, 2135.521, 0.4, 0.049, 0.646, 9.080, -2.504, -2.061, -0.397
2024-05-31-13:27:18, 4732.163, 2135.521, 0.4, 0.075, 0.650, 9.112, -2.504, -2.046, -0.397
2024-05-31-13:27:18, 4732.163, 2135.521, 0.4, 0.026, 0.661, 9.106, -2.580, -1.985, -0.290
2024-05-31-13:27:18, 4732.162, 2135.520, 11.1, 0.059, 0.663, 9.133, -2.580, -2.046, -0.305
2024-05-31-13:27:18, 4732.162, 2135.520, 11.1, 0.069, 0.681, 9.076, -2.748, -2.107, -0.366
2024-05-31-13:27:18, 4732.162, 2135.520, 11.1, 0.037, 0.636, 9.120, -2.687, -2.015, -0.427
2024-05-31-13:27:18, 4732.162, 2135.520, 0.5, 0.071, 0.645, 9.094, -2.611, -2.046, -0.443
2024-05-31-13:27:19, 4732.162, 2135.520, 0.5, 0.069, 0.626, 9.084, -2.458, -2.092, -0.366
2024-05-31-13:27:19, 4732.162, 2135.520, 0.5, 0.007, 0.634, 9.128, -2.595, -2.122, -0.305
2024-05-31-13:27:19, 4732.162, 2135.520, 0.5, 0.032, 0.672, 9.093, -2.595, -1.985, -0.412
2024-05-31-13:27:19, 4732.162, 2135.520, 0.5, 0.080, 0.675, 9.103, -2.534, -2.000, -0.382
2024-05-31-13:27:19, 4732.162, 2135.520, 0.5, 0.024, 0.640, 9.094, -2.611, -1.939, -0.382
2024-05-31-13:27:19, 4732.162, 2135.518, 11.1, 0.045, 0.668, 9.118, -2.611, -2.092, -0.427
2024-05-31-13:27:19, 4732.162, 2135.518, 11.1, 0.050, 0.624, 9.087, -2.550, -2.015, -0.351
2024-05-31-13:27:19, 4732.162, 2135.518, 11.1, 0.043, 0.644, 9.097, -2.565, -2.015, -0.382
2024-05-31-13:27:19, 4732.162, 2135.518, 11.1, 0.051, 0.650, 9.094, -2.641, -2.061, -0.305
2024-05-31-13:27:19, 4732.162, 2135.518, 11.1, 0.068, 0.666, 9.105, -2.550, -2.092, -0.412
2024-05-31-13:27:19, 4732.162, 2135.518, 11.1, 0.072, 0.632, 9.127, -2.550, -2.000, -0.290
2024-05-31-13:27:19, 4732.162, 2135.518, 11.1, 0.029, 0.645, 9.133, -2.641, -2.092, -0.382
2024-05-31-13:27:20, 4732.162, 2135.518, 11.1, 0.051, 0.637, 9.127, -2.580, -2.107, -0.412
2024-05-31-13:27:20, 4732.162, 2135.518, 11.1, 0.014, 0.663, 9.139, -2.611, -2.107, -0.305
2024-05-31-13:27:20, 4732.162, 2135.518, 11.1, 0.029, 0.639, 9.097, -2.580, -2.061, -0.443
2024-05-31-13:27:20, 4732.162, 2135.518, 0.8, 0.067, 0.657, 9.134, -2.595, -2.061, -0.397
2024-05-31-13:27:20, 4732.162, 2135.518, 0.8, 0.071, 0.630, 9.104, -2.611, -2.122, -0.290
2024-05-31-13:27:20, 4732.162, 2135.518, 0.8, 0.054, 0.654, 9.106, -2.687, -2.061, -0.382
2024-05-31-13:27:20, 4732.162, 2135.518, 0.8, 0.042, 0.662, 9.136, -2.534, -2.000, -0.427
2024-05-31-13:27:20, 4732.162, 2135.516, 11.1, 0.063, 0.676, 9.116, -2.580, -2.015, -0.382
2024-05-31-13:27:20, 4732.162, 2135.516, 11.1, 0.068, 0.631, 9.092, -2.580, -1.924, -0.473
2024-05-31-13:27:20, 4732.162, 2135.516, 11.1, 0.043, 0.648, 9.120, -2.534, -1.985, -0.489
2024-05-31-13:27:20, 4732.162, 2135.516, 1.4, 0.030, 0.676, 9.110, -2.656, -2.031, -0.427
