0.0, -0.5, 0.093, 9.351, -2.672, -1.771, -0.427
0.0, -0.5, 0.073, 9.345, -2.626, -1.771, -0.275
0.0, -0.5, 0.121, 9.329, -2.794, -1.664, -0.305
0.0, -0.5, 0.113, 9.321, -2.870, -1.802, -0.305
0.0, -0.5, 0.069, 9.295, -2.855, -1.710, -0.290
0.0, -0.4, 0.080, 9.312, -2.809, -1.771, -0.351
0.0, -0.5, 0.083, 9.319, -2.733, -1.695, -0.198
0.0, -0.4, 0.104, 9.347, -2.672, -1.771, -0.305
0.0, -0.4, 0.105, 9.346, -2.611, -1.695, -0.305
0.0, -0.4, 0.102, 9.351, -2.855, -1.756, -0.305
0.0, -0.5, 0.102, 9.297, -2.779, -1.893, -0.244
0.0, -0.4, 0.066, 9.306, -2.809, -1.771, -0.321
0.0, -0.4, 0.051, 9.329, -2.779, -1.771, -0.290
0.0, -0.4, 0.103, 9.276, -2.809, -1.832, -0.321
0.0, -0.5, 0.078, 9.293, -2.840, -1.725, -0.321
0.0, -0.5, 0.115, 9.299, -2.687, -1.740, -0.351
0.0, -0.5, 0.066, 9.258, -2.656, -1.679, -0.305
0.0, -0.4, 0.081, 9.264, -2.748, -1.939, -0.382
0.0, -0.4, 0.093, 9.321, -2.748, -1.710, -0.382
0.0, -0.4, 0.073, 9.340, -2.718, -1.786, -0.275
0.0, -0.4, 0.102, 9.323, -2.824, -1.802, -0.275
0.0, -0.5, 0.085, 9.316, -2.702, -1.740, -0.244
0.0, -0.4, 0.075, 9.307, -2.611, -1.725, -0.260
0.0, -0.5, 0.123, 9.321, -2.733, -1.847, -0.336
0.0, -0.5, 0.086, 9.345, -2.733, -1.786, -0.336
0.0, -0.5, 0.097, 9.388, -2.748, -1.725, -0.336
0.0, -0.4, 0.078, 9.305, -2.733, -1.756, -0.366
0.0, -2.4, 0.587, 9.592, 0.809, 2.443, -0.977
0.0, -3.1, 1.786, 9.311, -3.130, -5.466, -3.802
0.0, -0.9, -0.158, 9.386, -2.687, -3.298, -0.198
0.0, -0.2, -0.101, 9.152, -2.565, -1.466, -0.611
0.0, 1.3, -1.486, 8.836, -4.565, -3.115, -0.611
0.0, 1.1, -0.527, 9.722, 1.924, -3.099, -2.122
0.0, -1.4, -0.968, 8.398, -3.969, -5.771, -0.718
0.0, 1.0, -0.492, 9.893, 1.069, -2.076, 3.908
0.0, 1.8, -2.169, 9.623, -6.809, -2.763, 3.573
0.0, 1.4, 2.419, 8.958, -2.366, -1.527, -2.427
0.0, 2.7, -1.231, 9.288, -7.817, 1.939, 2.885
0.0, -0.1, 2.404, 9.397, -5.817, 0.870, -1.511
0.0, 0.7, 0.077, 9.907, 5.053, -3.771, -3.008
0.0, 2.1, -3.988, 8.326, 1.740, -4.382, 7.725
0.0, 1.9, -2.698, 8.203, 7.359, 2.092, -0.427
0.0, -0.3, -0.321, 8.309, -5.221, -2.427, -3.252
0.0, 0.6, 2.847, 11.335, 3.832, -2.580, 0.168
0.0, 0.7, 2.422, 10.130, -8.718, -4.214, 2.565
0.5, -0.9, 1.592, 10.154, 3.679, 1.282, -1.573
0.5, 0.5, 1.365, 9.973, -0.504, -1.649, -1.740
0.5, 3.9, -0.263, 10.698, -12.260, 0.809, -2.870
0.5, 0.9, -3.121, 9.491, -3.588, -4.366, 3.267
0.5, 1.4, 3.558, 10.410, -14.458, -3.802, 1.557
0.5, 1.6, -3.349, 9.422, -5.344, 0.595, -0.397
0.5, 1.3, 4.891, 9.284, -19.756, -3.313, 3.679
0.5, 0.7, -4.635, 10.457, -5.038, -11.008, 0.214
0.5, -4.6, -3.533, 11.539, 3.786, -19.099, 4.229
0.5, 2.4, 2.526, 8.957, -1.267, -0.458, -3.023
0.5, -0.9, -0.567, 7.239, 5.298, -1.817, 0.183
0.5, -2.9, 4.967, 9.459, 0.641, -8.931, 3.328
2.1, -1.7, 3.681, 9.694, 0.031, -11.145, -1.069
2.1, 3.8, -3.060, 9.573, -3.924, 2.443, 10.244
2.1, -4.6, -1.146, 9.887, -3.725, -6.351, 8.321
2.1, 4.2, 3.355, 8.477, -20.214, -3.481, 3.191
2.1, -5.4, 0.043, 10.919, 3.145, -10.931, 9.664
2.1, -1.2, 6.990, 10.268, -11.252, -15.527, 14.000
2.1, -2.5, 2.898, 9.281, -5.282, -8.046, -2.611
0.1, 2.6
