0.0, -0.5, 0.091, 9.220, -2.840, -1.649, -0.580
0.0, -0.4, 0.065, 9.191, -2.702, -1.664, -0.595
0.0, -0.4, -0.152, 9.268, -2.733, -1.298, -1.069
0.0, -0.4, 0.622, 9.386, -3.176, -5.450, -1.405
0.0, -0.1, -0.375, 9.124, -3.634, -2.443, -1.328
0.0, -1.4, 0.184, 9.196, -3.450, -3.099, -2.031
0.0, 2.0, -0.345, 9.410, -1.618, 5.725, -2.214
0.0, 1.1, -0.570, 9.115, 0.321, 4.031, -1.420
0.0, -1.5, 0.650, 9.128, -5.008, -4.305, 0.855
0.2, -1.0, 3.233, 9.904, -2.214, -1.130, -0.687
0.2, 0.5, 0.298, 8.642, -3.252, 4.107, -6.214
0.2, -1.5, 0.704, 9.465, -8.901, -1.954, 3.099
0.2, -2.1, 0.363, 9.586, -1.435, -3.481, -1.206
0.2, -2.3, -0.346, 9.136, -10.855, -5.878, 3.511
0.2, -1.4, -0.017, 9.094, -4.260, -2.565, -0.473
0.2, 0.7, -0.158, 9.260, -5.573, 0.748, 1.145
0.2, -0.4, 0.152, 9.279, -4.366, -2.901, 1.542
0.0, -2.4, 0.599, 8.908, -4.809, -1.069, 2.198
0.0, -2.2, -0.231, 9.210, -1.481, -5.389, -1.344
0.0, 1.0, 1.311, 10.470, 16.168, -12.198, 0.107
0.0, 0.4, -0.868, 9.317, -2.458, -0.107, 4.748
0.0, -0.3, -0.286, 8.631, -12.397, 6.962, -0.153
0.0, -0.2, 1.256, 8.632, -2.458, -0.580, 2.321
0.0, 1.2, -1.636, 10.062, -6.229, -1.099, 1.145
0.0, -0.5, 1.529, 9.202, -15.557, -4.565, -2.962
0.2, 0.2, 2.466, 9.215, -7.481, -3.038, -1.420
0.2, -0.3, 1.075, 9.760, -6.382, 8.901, 4.229
0.2, 0.5, 0.419, 9.357, -21.710, 0.260, -3.527
0.2, -0.2, -0.130, 8.727, 0.672, -3.099, 1.756
0.2, -0.5, -2.416, 9.658, 7.511, 2.351, 2.779
0.2, -0.0, -1.097, 9.397, 0.412, -0.183, -0.076
0.2, -1.5, -1.409, 9.207, 4.244, -0.351, 2.397
0.2, -1.0, 0.243, 9.110, -10.931, -21.573, -3.038
0.2, 1.2, -3.077, 9.351, -7.069, -0.443, 3.130
0.2, -0.7, 0.533, 9.060, -2.214, -4.992, -4.977
0.2, -1.8, 1.441, 9.091, -8.672, -7.985, -5.832
0.2, -0.9, -1.258, 8.999, -9.023, -1.267, -3.145
0.2, 0.3, -1.101, 9.869, -1.176, -1.191, -2.168
0.2, -0.4, -0.500, 9.420, -1.344, -0.550, -1.130
0.2, 0.4, -0.110, 7.708, -3.176, 19.725, 2.244
0.2, -2.3, -0.467, 9.742, -3.634, 7.145, 3.771
0.2, 2.6, -0.646, 7.518, 2.229, -11.282, -1.649
0.2, -3.9, 1.113, 8.879, 2.626, 2.794, 2.611
0.2, 0.4, -0.348, 10.089, -2.458, -1.130, -2.412
0.2, 0.2, -0.370, 9.637, -2.962, -1.878, -2.000
0.2, 1.2, 0.903, 9.881, 2.382, -38.031, -6.244
0.2, -0.2, -0.852, 10.016, 3.023, 0.214, -0.565
0.2, -1.9, 0.435, 9.373, 0.550, -1.939, 3.069
0.2, -1.5, 0.481, 9.052, 0.290, -3.191, 2.107
0.2, -0.7, 0.867, 8.717, -0.198, -2.748, 0.122
0.2, -1.3, 1.528, 8.095, -2.641, -4.214, -2.626
0.2, 1.3, -0.460, 9.623, -3.298, 0.015, -0.748
0.2, -4.1, -0.475, 11.139, 42.611, 25.679, 10.794
0.2, -3.0, 1.634, 10.206, -33.786, -21.664, -5.771
0.2, -1.5, 0.881, 9.130, -3.237, -6.000, 0.260
0.2, 1.8, -0.443, 9.012, -1.084, 1.985, -2.168
0.2, -0.1, 0.633, 9.108, -2.504, 1.573, -1.817
0.2, -1.1, 0.614, 8.587, 4.870, -15.389, 6.000
0.5, -1.5, 1.305, 8.934, -7.053, -7.008, -1.008
0.5, -0.1, -1.124, 8.904, 0.748, 0.901, 0.336
0.5, -2.4, -0.870, 9.115, -0.198, -4.779, 1.435
0.5, -1.0, 1.567, 8.885, -1.710, -4.550, -0.962
0.5, 0.2, -1.635, 9.238, -1.756, 0.412, -3.176
0.5, 0.0, 0.953, 9.729, -15.863, -0.992, 1.221
0.5, -4.0, -4.610, 15.125, -62.290, 6.702, -12.855
0.5, -8.2, -7.013, 11.912, 35.603, -14.412, 12.244
0.5, -0.8, 0.479, 9.351, 0.473, -2.840, -0.031
0.2, -1.1, 1.611, 9.683, -3.832, -9.511, 0.061
0.2, -1.5, -1.443, 8.622, -6.824, -3.374, 1.313
0.2, -1.3, 0.336, 9.054, -20.641, -31.725, -3.023
0.2, 0.4, -1.185, 9.213, -13.466, 1.481, 10.947
0.2, -1.8, -1.392, 9.486, -7.282, -1.557, 0.565
0.2, -1.2, -1.988, 9.499, -0.321, -1.679, -0.412
0.2, -1.3, 0.294, 9.327, -0.916, -2.733, 0.794
0.2, -1.6, 1.190, 9.061, -7.649, -3.206, -2.443
0.2, 3.4, -1.239, 8.156, -5.115, 25.603, 0.473
0.2, -0.6, 4.424, 7.822, -4.916, -7.634, 9.679
0.2, -1.6, 2.388, 8.738, -4.931, -4.168, -4.779
0.2, -1.0, -1.348, 9.869, 4.885, -1.496, 0.595
0.2, -0.7, -0.014, 8.996, -0.168, -0.519, -0.275
0.2, -1.2, 0.929, 9.086, -1.817, -3.069, 2.198
0.2, -0.9, -0.153, 7.573, -3.847, -44.947, 7.282
0.2, -0.5, -0.403, 9.130, -9.252, 7.450, -1.634
0.2, -0.6, -0.387, 8.915, -3.863, 9.542, -0.443
0.2, -1.3, 0.718, 9.719, -4.748, 3.374, 2.000
0.2, 0.3, 0.338, 9.425, -3.313, -1.145, -1.786
0.2, -0.6, -1.232, 8.793, -2.595, 0.809, -3.634
0.2, 1.9, -0.123, 8.850, -3.466, -0.229, 2.473
0.2, -1.6, 0.654, 8.848, -1.023, -1.939, 1.420
0.2, -1.5, -0.579, 9.184, -3.191, -4.992, -0.321
0.2, -2.1, 1.441, 9.364, -7.832, -0.015, -2.031
0.2, 1.1, -1.748, 8.855, 11.679, 17.985, -4.534
0.2, 0.4, 0.845, 8.794, -4.504, 5.924, -4.168
0.2, -0.4, -2.021, 9.406, -10.122, -9.298, 8.458
0.2, -2.7, -0.195, 9.313, -3.008, -4.550, -0.198
0.2, -3.0, -0.536, 9.858, -3.725, -3.649, -2.107
