0.0, -0.5, 0.129, 9.216, -2.855, -1.725, -0.595
0.0, 0.7, -0.127, 8.765, -3.344, -10.534, -1.053
0.0, -1.5, 0.945, 9.280, -0.672, -0.458, -0.290
0.0, 1.6, -1.131, 9.044, -2.641, 3.649, -0.702
0.0, -1.2, 1.167, 8.679, -1.740, 3.664, -0.168
0.0, -2.5, 0.040, 8.740, -1.435, -2.229, -1.145
0.0, -0.5, -0.026, 8.971, -3.038, -2.824, -2.901
0.0, -4.2, 1.810, 10.453, -26.931, -8.840, 4.962
0.0, -0.0, 0.067, 8.381, -6.885, -2.580, 3.878
0.2, 1.3, 0.163, 9.412, -4.076, -1.481, -1.817
0.2, 1.3, -0.930, 9.802, -3.389, 1.863, -1.664
0.2, -1.5, 0.541, 9.088, -3.511, 1.221, -1.328
0.2, -0.0, -0.936, 8.760, -0.107, -9.145, 10.901
0.2, 1.0, 0.205, 9.906, -1.008, -2.015, 1.527
0.2, -1.2, -0.802, 9.193, -13.466, -2.565, 3.420
0.2, -1.7, 0.952, 9.607, 1.038, -1.710, 0.550
0.2, -1.3, -2.504, 9.604, -3.557, -3.771, -2.305
0.2, -0.1, 3.899, 8.900, 6.076, -2.244, 0.000
0.2, 2.4, 3.051, 7.438, 5.588, -0.382, -8.458
0.2, -1.4, 1.268, 9.439, -6.763, 0.840, 4.260
0.2, -0.9, 1.158, 8.610, -7.710, -3.710, 3.863
0.2, -3.8, -0.010, 8.532, -2.641, -5.679, -1.878
0.2, -1.2, 3.037, 9.730, -19.298, -3.511, -3.328
0.2, 1.7, 0.640, 9.394, -3.267, -0.565, 3.237
0.2, -0.8, 0.300, 8.824, -11.710, -0.641, -2.840
0.5, -8.7, 2.009, 12.406, -9.038, 13.420, 0.595
0.5, 3.3, 2.820, 6.817, 9.954, -42.870, -3.756
0.5, -2.0, 0.400, 9.221, -1.405, 0.015, -3.313
0.5, -3.3, 2.683, 5.986, -2.031, -37.969, 0.260
0.5, 2.0, 5.289, 12.246, -7.954, 35.084, 8.840
0.5, 0.5, 4.199, 8.340, -6.687, -2.595, 3.115
0.5, -0.8, -0.074, 9.778, -6.687, -3.710, 3.634
0.5, 2.1, -1.307, 8.695, 22.641, 35.008, -3.618
0.5, 4.9, -8.374, 7.044, -2.427, -12.076, 9.099
0.5, -0.1, 1.076, 9.208, -0.092, -2.061, 1.847
0.5, -2.2, -3.924, 8.243, 9.496, -26.061, 14.321
0.5, -1.3, -3.191, 7.555, 12.702, 19.756, 12.046
0.5, -0.9, -2.234, 9.705, -12.427, -2.366, 7.237
0.5, -2.8, 1.223, 9.959, -11.557, -2.992, -8.366
0.5, -4.1, 0.463, 12.031, 33.603, -3.924, -7.679
0.5, -0.0, -1.346, 8.896, 0.443, 2.168, 2.260
0.5, -0.4, -2.072, 9.425, -4.412, -3.695, 4.061
0.5, 2.2, -1.674, 10.035, 18.718, 0.366, -3.786
0.5, -0.7, -2.908, 9.337, -0.870, -2.076, -5.710
0.5, -1.8, 2.167, 9.509, -5.481, -2.641, -7.679
0.5, 6.9, -0.186, 5.853, -4.748, 50.458, 1.573
0.5, -0.4, -3.972, 7.088, 37.374, -86.763, 10.107
0.5, -0.9, 2.131, 8.941, 0.763, -3.542, -5.756
0.5, -4.5, -1.821, 6.203, 4.687, -45.069, 4.840
0.5, -2.8, -5.653, 8.379, 16.718, 74.641, 14.015
0.5, -1.0, 4.339, 9.318, -4.824, -4.519, -0.870
0.5, 1.1, 0.707, 9.305, 2.122, -3.267, -5.344
0.5, 0.1, -0.860, 9.234, -5.176, 1.405, 5.908
0.5, 2.4, -1.845, 8.692, 13.511, 17.145, -9.618
0.5, -8.8, 7.991, 10.430, -49.145, -35.954, -30.122
0.5, -1.5, 1.122, 8.868, 1.664, -1.099, -8.901
0.5, 0.1, -0.717, 9.675, 1.573, 1.145, 4.794
0.5, -1.7, 1.244, 9.449, 0.397, 4.718, 12.763
0.5, 1.3, 3.486, 7.533, -3.679, 3.084, -2.763
0.5, -0.7, 4.076, 8.951, -4.977, -5.771, -3.435
0.5, -0.2, -3.303, 8.921, 11.145, 0.534, -2.931
0.5, -0.1, 1.100, 9.531, 1.832, -7.664, -7.313
0.5, -0.4, 1.150, 9.415, -5.206, -3.374, 4.107
0.5, -1.2, -0.054, 9.591, -8.397, -3.527, -0.107
0.5, 3.6, -12.786, 10.659, 11.405, -29.435, -4.290
0.5, -2.4, 0.931, 8.304, -0.611, -0.885, -10.321
0.5, -0.8, -1.116, 9.178, -11.466, -0.015, -7.023
0.5, -1.4, 1.395, 8.699, -5.679, -2.107, -2.733
0.5, 1.4, -0.268, 7.839, -4.748, 12.183, -2.473
0.5, -20.8, 1.356, 13.132, -10.473, -59.023, -0.763
0.5, 0.9, 2.861, 9.419, -3.573, -0.718, -3.710
0.5, 0.5, 1.879, 9.522, 1.771, -2.351, -0.718
0.5, 6.6, -0.062, 12.968, 19.145, -85.191, -5.221
0.5, -3.6, 0.249, 7.028, -0.641, 36.901, 1.038
0.5, 0.1, -2.790, 8.766, 6.366, 0.351, 1.511
0.5, 0.3, 1.747, 9.762, 0.198, -1.099, -0.580
0.4, 3.8, 16
