0.0, -0.5, 0.171, 8.921, -2.977, -1.832, -0.672
0.0, 2.9, 0.751, 9.844, 0.565, -14.198, -1.786
0.0, 1.2, 3.488, 10.196, 4.550, -9.603, 4.672
0.0, 3.8, 2.453, 9.062, -6.244, 2.840, 4.153
0.0, 0.2, 4.342, 8.386, -6.244, -4.290, 9.206
0.0, 1.0, -0.280, 8.775, -1.573, -9.374, 7.679
0.0, 2.1, 0.649, 10.736, -12.550, -10.992, -0.718
0.0, 15.0, -0.294, 8.317, 63.267, -22.947, 12.977
0.0, -2.8, -1.966, 8.158, -5.420, 16.931, 7.099
1.2, 14.5, 28.293, 14.335, -91.863, 4.076, -71.634
1.2, 14.0, -7.524, 14.704, -15.450, -35.450, 0.305
1.2, 5.9, 5.292, 1.536, 20.229, 69.679, 4.000
1.2, -16.0, 39.225, 5.843, 44.534, 9.267, -16.351
1.2, -1.2, -9.035, 6.360, 19.282, -13.053, 46.336
1.2, 2.1, 4.623, 9.615, -26.443, -34.687, 7.237
1.2, 1.2, -0.048, 5.442, -11.588, 1.985, 22.168
1.2, 0.3, -10.823, 1.793, 65.130, 4.779, 46.321
1.9, 3.8, 16
