0.0, -0.6, 0.107, 9.181, -2.748, -1.802, -0.595
0.0, -0.6, 0.024, 9.182, -2.519, -1.756, -0.672
0.0, 1.1, -0.113, 9.197, -2.137, 0.595, -1.985
0.0, -0.6, 0.071, 9.188, -2.397, -1.435, -0.534
0.0, -0.3, 0.098, 9.133, -2.702, -1.359, -0.229
0.0, -1.7, 0.391, 9.408, -2.763, -5.252, -0.901
0.0, -0.1, -0.511, 9.035, -1.496, -1.939, 0.000
0.0, -0.8, 0.036, 8.921, -2.305, -1.282, -0.550
0.0, 0.3, -0.341, 9.080, 0.565, 4.519, -1.069
0.2, 0.5, -0.251, 8.912, 2.626, 1.008, -0.214
0.2, -0.7, 0.688, 9.064, -0.092, -0.137, -0.321
0.2, -0.8, 0.735, 9.256, -3.435, 2.382, 1.069
0.2, -2.0, -0.430, 9.445, -1.649, -2.534, 1.618
0.2, 1.9, -0.759, 9.062, -3.756, -7.588, 0.977
0.2, -0.3, -0.098, 8.984, -3.496, -0.031, -1.237
0.2, -1.8, 0.481, 9.018, -4.794, -1.771, -0.763
0.2, -0.6, -0.059, 9.100, -2.351, 0.885, -1.115
0.0, -2.0, -1.198, 9.075, -1.924, -3.786, -0.595
0.0, -1.6, 0.581, 9.448, 0.321, 0.473, 0.595
0.0, 0.8, 0.262, 9.246, -6.687, 0.595, -2.198
0.0, 1.0, 0.443, 9.151, -1.664, -4.305, -1.939
0.0, -2.1, -0.417, 9.190, -4.443, -3.588, 0.275
0.0, -3.0, 1.093, 9.416, -4.626, -4.458, 0.458
0.0, -0.5, 1.191, 9.306, 3.282, -0.519, 0.534
0.0, -1.3, -0.976, 9.406, -5.038, 0.626, 0.947
0.2, -0.7, -0.760, 9.270, -0.977, -1.618, 0.977
0.2, -1.8, -0.478, 9.134, 2.031, -1.252, 3.481
0.2, -1.9, 1.112, 9.073, -6.366, -3.863, -2.076
0.2, -0.9, -1.618, 9.377, -2.443, -3.863, -0.397
0.2, -1.2, -0.655, 9.086, -2.947, -3.053, 1.649
0.2, 0.1, 0.694, 9.360, -2.809, 2.336, -0.473
0.2, -1.2, 0.008, 9.347, -7.328, -5.115, -0.107
0.2, -0.8, 0.832, 8.390, -1.878, -0.962, -1.573
0.2, 0.8, -0.502, 9.430, -2.916, 1.420, 2.031
0.2, -1.4, -0.749, 8.972, -5.725, -4.137, -1.115
0.2, -0.0, -0.457, 9.353, -5.573, -1.557, 0.412
0.2, -2.4, 0.832, 8.922, -6.092, -2.183, 0.321
0.2, 1.5, 1.399, 8.873, -2.672, -3.099, 1.038
0.2, -0.5, 2.081, 9.262, -1.557, -1.542, 3.267
0.2, -1.6, 0.092, 8.960, -0.122, -3.481, 2.107
0.2, -1.2, -1.390, 9.712, -3.832, 1.145, -1.695
0.2, 1.1, 1.754, 9.767, -5.298, -0.275, -0.275
0.2, 1.0, 0.518, 9.354, 0.061, 0.962, -0.168
0.2, 0.4, 1.207, 9.239, -3.450, -3.237, 1.328
0.2, -0.1, -0.031, 8.289, -0.122, -1.450, 2.748
0.2, -0.7, -0.092, 9.052, 0.046, -6.168, 2.656
0.2, -1.9, 0.888, 9.414, -1.863, -4.733, 1.985
0.2, -1.0, 0.189, 9.914, 0.794, -3.985, 1.282
0.2, -0.9, 0.184, 9.008, 1.893, -6.733, 0.260
0.2, 0.5, 0.069, 8.965, -9.313, -0.031, 0.656
0.2, -0.7, -0.505, 9.274, -2.397, 3.282, 0.244
0.2, -0.3, 0.305, 8.918, -11.863, 4.885, -3.863
0.2, -0.4, -0.464, 9.097, 3.023, 0.901, -0.504
0.2, 0.7, 0.646, 9.604, 0.015, -0.214, -0.260
0.2, -1.8, 0.694, 9.413, -5.176, 0.458, -0.504
0.2, -0.7, -0.243, 9.009, -1.618, 2.336, -0.733
0.2, -0.4, -4.336, 9.394, 0.916, 0.061, 1.527
0.2, 0.0, -1.695, 9.740, 3.267, -3.160, -1.664
0.2, 0.2, 1.067, 9.942, 6.336, -1.160, 6.076
