0.0, -0.5, 0.107, 9.210, -2.733, -1.542, -0.473
0.0, 5.2, 1.784, 8.966, -2.809, -15.069, -11.649
0.0, 0.8, -0.472, 9.272, -1.664, 4.031, -1.069
0.0, 1.0, -0.044, 8.964, -2.580, -0.962, -1.130
0.0, 0.7, -1.113, 8.948, -4.687, -0.718, 0.382
0.0, -2.3, 1.146, 9.799, -3.954, -1.206, 0.672
0.0, -0.6, -2.810, 9.413, 1.817, -4.336, 0.168
0.0, 0.9, -0.223, 9.669, -7.481, -0.534, -3.374
0.0, -0.7, -3.110, 9.503, -12.046, -0.550, 1.939
0.2, -1.6, 2.695, 8.598, -21.282, -8.473, 4.489
0.2, 1.8, 0.287, 9.080, -3.008, -3.282, 2.992
0.2, 0.8, 2.245, 10.051, 5.618, 0.702, -0.076
0.2, 0.2, -1.435, 8.655, -1.756, -0.718, -3.237
0.2, 0.7, -0.543, 9.123, -4.931, 0.427, -4.321
0.2, -2.9, -1.568, 10.538, 9.053, -12.947, -3.939
0.2, -0.7, 4.350, 12.671, -38.000, 5.389, -19.160
0.2, 1.0, -0.523, 9.558, -2.977, 7.115, 13.450
0.5, 0.1, 0.310, 10.180, -20.550, -12.534, 4.443
0.5, 0.9, 0.018, 9.653, -4.046, 0.107, -0.901
0.5, -1.0, -1.238, 8.544, -3.695, -2.321, -6.550
0.5, -4.9, -6.063, 11.189, 16.260, -15.496, 2.031
0.5, -1.2, -8.389, 11.283, 0.458, 26.916, 8.305
0.5, -3.7, 1.183, 7.902, 7.725, 3.847, 3.069
0.5, -0.9, -2.346, 8.058, 2.489, 0.412, 1.756
0.5, -3.1, 1.271, 11.659, -5.069, -5.588, 4.779
0.9, -12.1, 7.203, 7.695, 37.802, 6.885, -0.153
0.9, -0.6, 0.491, 7.138, 11.924, 0.473, 3.939
0.9, -0.6, -0.555, 8.908, -4.687, 4.992, 2.168
0.9, 1.1, 0.232, 10.123, -31.237, 4.290, -2.962
0.9, 2.6, -2.470, 10.142, -16.183, -1.206, -2.656
0.9, -4.8, 1.662, 6.467, -10.992, -26.168, -21.954
0.9, -1.3, -0.911, 9.218, -5.542, -7.603, -0.061
0.9, 7.1, 3.328, 5.012, -53.069, -48.427, -7.237
0.9, 2.2, -0.668, 8.668, 1.481, -8.015, 0.870
0.9, -4.5, -3.126, 5.738, -11.328, -41.588, -9.634
0.9, -0.3, -2.242, 9.793, -4.595, -5.084, -3.924
0.6, 2.6, 11
